candidate,tweet,row_index,label
joe_biden,#Biden Says _€òWe_€™re Going to Win This Race_€™ as His Lead Over #Trump Grows: https://t.co/SgXscjhGwn,896,positive
joe_biden,@MatthewSantoro I know right? I wonder how many regime change wars #Biden will start in the next 4 years?  And of course he_€™ll perpetuate the war on Americans he_€™s been such an integral part of for decades #WarOnDrugs,897,negative
donald_trump,@DanRather I watched @ABC &amp; @JoeBiden. I have no interest in supporting @NBCNews or giving _€úair_€ù to @realDonaldTrump. This morning I_€™m hearing #Trump _€òs evening was filled with lies (many dangerous) &amp; the spread of vile &amp; dangerous conspiracy theories. Joe was GREAT! #BidenHarris2020 πü’™πüåä,898,negative
joe_biden,"Woooo chile, high blood pressure activated #Debate2020 #Biden https://t.co/qw2hbBgIzO",899,neutral
joe_biden,#pasco #Florida #VOTE #2020Election #VoteEarly #Biden #trump #BidenHarris #TrumpPence #didit #4MoreYears #MAGA https://t.co/g7pUmlaE2v,900,neutral
donald_trump,"We should have been able to do that too!!! Stupid #Trump and him not responding to this sooner or better yet, not believing in scientists https://t.co/UGMeJrIIfb",901,negative
donald_trump,"\The \""\""OT\""\"" in POTUS stands for Obese Turtle πüê_ #obeseturtle #ElectionResults2020 #Election2020 #Trump\""""",902,negative
joe_biden,I love that little run @JoeBiden  be doing on stage. It_€™s the football coach run for me. πü’™ #JoeBiden  #USA #JoeBidenKamalaHarris2020  @KamalaHarris,903,positive
joe_biden,@ChrisMurphyCT There are laws against what @JoeBiden did in #Ukraine #JoeBiden #JoeBidenUkraineScandel https://t.co/CSIf6BRF0o,904,negative
joe_biden,We will be a better nation under #JoeBiden #USAFacts,905,positive
donald_trump,President Donald Trump: The 60 Minutes Election Interview #LesleyStahl #trump #BidenHarris2020 #election #60minutes #VOTE https://t.co/vQPXVEGA7H,906,neutral
joe_biden,@RepJohnRose Correct! And the American people have picked #JoeBiden,907,positive
joe_biden,"The traveling press pool has arrived, which means #JoeBiden is in the vicinity. Just to give you an idea, this is how the press remains socially distant. #BidenInAtlanta #gapol https://t.co/YNFRlNF6la",908,neutral
joe_biden,"JUST IN: a huge data dump from #Milwaukee helps #JoeBiden retake a narrow lead of 11,381 votes in #Wisconsin. #Election2020 #CNNElection",909,neutral
donald_trump,If you needed anymore proof that the media is conspiring against #DonaldTrump then take a look at their refusal to cover the #HunterBiden story.,910,positive
joe_biden,This is the crazy people voting for #JoeBiden https://t.co/fSfvQSt0Qz,911,negative
donald_trump,"@thehill I don_€™t think #trump understands the lyrics of his campaign songs. YMCA is about men crusin_€™ and hooking up. Using Macho Man, Fortunate Son, You Can_€™t Always Get What You Want, etc. shows that Trump is as tone-deaf about music as he is about politics in a democracy. #TrumpRally",912,negative
donald_trump,"@JoeBiden Dow Jones was 28,000 early January, 26,000 now. Is that the growth #Trump is talking about? https://t.co/WQRymsCNHA",913,neutral
donald_trump,"Marching down #FifthAvenue hundreds of #protesters chant, _€úNo #Trump. No KKK. No fascist USA._€ù #EveryVoteCounts #Election2020 https://t.co/Ro3mSLMDCP",914,positive
donald_trump,I know that the cosmic universe is screaming for #tRump to leave the W. H. but I need to see it to enjoy it.,915,negative
donald_trump,"@FrankLuntz @SteveScully Yum! Is @FrankLuntz enjoying his dinner of CROW? I_€™ve never trusted the pompous weasel.  If he had any sense of objectivity, he wld_€™ve known @realDonaldTrump CORRECTLY labeled @SteveScully a DEM #Biden hack whose hatred 4 #Trump destroyed him. EAT CROW. #SteveScullyLIED @cspan https://t.co/q0riVjbA2i",916,positive
joe_biden,"@raj_2109 @jonvoight @realDonaldTrump Sad that a real estate mobster turned tv hack, who exploited everyone around him, family included, could hijack the Republican party and con half of America into voting for him, is still conning his way into reelection.  The real loosers are the Americans of both parties #biden",917,neutral
joe_biden,Trump's chances hinge on a polling screw-up way worse than 2016 https://t.co/EQMuC3NvN5 via @politico #Trump #Biden #Polling #Campaign #Election #Biden2020 #GOTV #Turnout #Voting #Vote #Voters,918,positive
joe_biden,"Brave Americans are risking their lives to vote early. No matter what the poll surveys say, #VOTE for #JoeBiden #BidenHarris &amp; down-ballot Democratic as if your life depends on it because it just might! The life you save just might be your own. https://t.co/Dj0qGVnFZb",919,positive
donald_trump,"Remember, Republicans in Congress could have stood against #Trump. They could have held him accountable. They chose not to. Every single one of Trump's enablers must be voted out. #VoteThemAllOut #VoteBlue #VOTE https://t.co/o3TmrxPiGs",920,negative
donald_trump,"@RawStory I_€™d never heard of any of these people before #tRump ran for president. I hope they all crawl back under their rocks, never to be seen again. That goes for their daddy, too.",921,positive
joe_biden,It is the run for  me !! #JoeBiden πü•_πüè_πü•_πüè_πü•_πüè_,922,positive
donald_trump,WOW! @realDonaldTrump became his own #delusion... Quite literally! #ElectionDay #ElectionNight #Elections2020 #YoureFiredTrump #Trump #BidenHarris2020 https://t.co/suBrxgCvjG,923,negative
joe_biden,"...should be able to have their voices heard. If Trump stopped counting their votes, Trump took away their rights of being American. There is no voting fraud. Trump is being a crybaby because he lost a board game and saying everything is rigged. WHAT AN IDIOT!#Biden #TrumpTantrum",924,positive
donald_trump,"Woot!!! After all the finagling, all the manipulation, all the stinky #BS you can throw when you throw a #tantrum, #Trump is a #loser today, as he always has been, but now with the biggest _€òmark of a loser_€™ history can offer! I am, of course, relieved πüòå https://t.co/TtfYTRP86g",931,negative
donald_trump,You_€™re done! #ByeDon #Trump #TrumpTantrum #TrumpYoureFired #NotMyPresident #2020PresidentialElection #Elections2020 #BidenHarris #BidenHarris2020 #BidenHarrisToEndThisNightmare https://t.co/QoW2b5NiD0,932,negative
donald_trump,"@tig1223 @MrMichaelBurkes Lol  kids or feeling kids that don_€™t have real jobs, depending on Trump_€™s economy &amp; biting  the  hands that feed them.  I Love America.  This is the greatest country in the world. I_€™m voting #Trump/Pence2020 #Trump2020 #WalkAway",933,positive
joe_biden,Michigan has caught some Russian spies.     #Biden  blames  Trump for not supporting the peaceful transition of power.,934,neutral
donald_trump,"OMG, then they should chant Make America Great Again if that_€™s even slightly possible_€___èOf course the #Trump flags give it away, lol πüòù https://t.co/kXkLNLVDXW",935,negative
donald_trump,"LOL. Gonna take more to make me believe #Iran is behind threat to #Democrats who would back the #IranDeal that #Trumpπü__ stroke down, it does NOT pass the stink test. What's #OrangeMussolini gonna say, like McCain, #BombIran ? #GTFOH https://t.co/KSZ9HXcMfo https://t.co/86Q9APaO9c",936,negative
joe_biden,@ASavageNation On e simple question to #JoeBiden Have you ever met #TonyBobulinski ?,937,negative
donald_trump,#Trump can_€™t answer about #China! Go #JoeBiden #Joehasyourback! #Debates2020,938,negative
joe_biden,_€úHey Abe Lincoln!_€ù #biden is GONE πüò‚πü__πüè»_€ç_™‚__è GOD SAVE US ALL @realDonaldTrump @JoeBiden,939,negative
joe_biden,Imagine #Biden actually speaking to world leaders,940,negative
donald_trump,special on line mtg of Sare for NY senate about the vote fraud situation w #trump at 7pm est tonight https://t.co/IBcJHRmePa,941,neutral
donald_trump,"With his days in office numbered, here's what Trump may try to do - CNN #PoliticalViews #Trump #Whitehouse https://t.co/01dY7asGpJ",942,negative
joe_biden,I love his excitement! Where_€™s that microphone?! Lol! _ù___è #JoeBiden https://t.co/4ktCT8ewyj,943,positive
joe_biden,"@CNN Irrelevant, this is before he was president. Now, #JoeBiden on the other hand, has done a lot with China, and Ukraine, all while in office. When can we expect the news about Biden. #CNN bring back journalistic integrity. #Trump2020 https://t.co/4sQKNAXmWu",944,negative
donald_trump,If anybody proclaims that they are the least racist person in the room then in fact it_€™s not true. You are the most racist person. #trump #debate,945,negative
donald_trump,"The human species can be judged by how we treated each other and planet earth (i.e., the golden rule). Your #vote dictates #dividedstatesofamerica #DSA vs. #USA . Please choose wisely for the common good. Everything depend on it: #Trump #Pence vs. #BidenHarris2020",946,neutral
joe_biden,"H. Harrison Coleman IV_ ~ Leavenworth, Kansas: _€úA potential Biden presidency sets the stage for an internal fight with other Democrats, as Biden increasingly falls out of ideological sync with the rest of his party._€ù #IrisOpinion #JoeBiden #Presidency https://t.co/h7vCYtXnMq",947,neutral
donald_trump,well alright #Idaho has 4 electoral votes in the #Election2020 race has they go to #Trump everyone,948,positive
donald_trump,A bit dramatic?  Welcome to how non crazy people felt when #trump won.  Thank GOD it didn_€™t happen again https://t.co/Z2Cq59z8Sl,949,negative
joe_biden,"_€úGeorgia is gonna be the difference between the White House and the outhouse for Donald Trump._€ù -@Acosta, quoting a Trump adviser #CNNElection #Biden2020 #Biden #BidenHarris2020 https://t.co/H7tYTVrbA3",950,neutral
donald_trump,"President Trump Hospitalized with COVID-19! Why Aren't You Wearing a Mask? 12 Reasons For.  #COVID19, #facemask, #Trump, #pandemic, #covididiots, #savealife, #politicians, #noendinsight, #blog, #blogger  https://t.co/p5qG3J2sff",951,negative
joe_biden,U.S. Charges Russian Intelligence Officers in Major Cyberattacks https://t.co/8qbsZoLfEt #Russia #Russia #TiredRussiaMessWithMe #Elections #JoeBiden #KamalaHarris #Russian #Cyberattacks,952,neutral
donald_trump,This upcoming election has really torn the country apart. I hope #TRUMP prevails and continues making this country GREAT AGAIN #MAGA,953,positive
joe_biden,"#Debates2020  @Debates Commission are you sleeping?  #Trump is ENDING EVERY CONVERSATION in the #debate with #Biden.  UNFAIR, and you are asleep!",954,positive
donald_trump,"President Donald Trump FULL SPEECH at Carson City, NV Rally 10/18/20 https://t.co/aRUo850LEL #TrumpRealInform #Trump https://t.co/SgdJNZEUnd",955,neutral
donald_trump,Tonight! #JoeBiden #Live! He is answering questions without fear. #Trump lies that what he fears a #TownHall. https://t.co/Ew669TwL0x https://t.co/4S5rSfrK0n,956,negative
donald_trump,@realDonaldTrump So... your personal attorney is doing _€údisturbing stuff_€ù ON CAMERA but says it wasn_€™t really what the camera saw?  #wtf #Gulianiisacreep #creep #trump,957,negative
