candidate,tweet,row_index,label
donald_trump,@ashlie_weeks I'm sure #RudyGiuliani's truth isn't the truth will sway any judge #Trump's appointed.,164,positive
donald_trump,"“We are staring down the barrel of a #BlueTsunami,”  Sasse/Nebraska re:#Trump: “deficient” values, mistreats women, alienates our allies around the globe, been a profligate spender of our $$$$$$, ignored human rights across the globe &amp; treats #GreatPandemic like a “P.R. crisis.”",165,positive
donald_trump,Armenian terror continues as world  keeps its silence...Developing Now. #PrayForGandja #ArmeniaKillsCivilians #KarabakhisAzerbaijan #Republican  #DonaldTrump #Pompeo https://t.co/k8JrRYCgS1,166,positive
joe_biden,"\#Trump mocks #Biden at rally about using notes and reading off stuff....5MIN LATER...#Trump pulls out a sheet of paper and proceeds to \""\""read\""\"" from it....#ijs\""""",167,positive
joe_biden,@regandarcy @JimGaffigan I did today!  #Biden,168,positive
donald_trump,Donald Trump Has Been The Best President For Black Americans Since Abraham Lincoln https://t.co/R8uZo28KzY via @wordpressdotcom #Trump,169,positive
donald_trump,"To those counting ALL of our votes, THANK YOU! #Resistance #P2 #DemForce #FBR #Resisters #ResistersUnite #Progressives #Millennials #ResistanceUnited #TCOT #MAGA #PJNET #TrumpTrain #Trump #KAG2020 #MAGA2020 #Conservative #Conservatives #election @TrumpWarRoom https://t.co/px8ItKj7C3",170,positive
joe_biden,😂🤣😅 I hate the internet #JoeBiden #BarackObama #ElectionResults2020 #Election2020 https://t.co/GQic0CPU4D,171,positive
joe_biden,I thought Trump was the homophobic guy #BidenHarris2020 #PresidentElectJoe #Election2020 #Election2020results #TrumpTantrum #JoeBiden #KamalaHarris #Biden #BidenHarris #LGBTQ #pride https://t.co/uwwNZXNkvo,172,positive
donald_trump,"@norrthpier @skidmore11 Turn it off—I’m done w/all of ‘em. They’re all in the tank 4 #Trump. Free #media 4 him, impossible double standard 4 #DEMS—it’s outrageous. This image sums it up—@CBS &amp; every network💰is ALL they care about—1%-ers run #CorporateMedia #ComplicitMSM #FailedFourthEstate #KochNetwork https://t.co/zhoS9dEdka",173,neutral
donald_trump,@LRPow79 #Trump https://t.co/cPB11Ejguu,174,positive
joe_biden,"ActBlue is so overwhelmed with #Biden donations right now, it's taking forever to process mine!  #VoteBlueToEndThisNightmare #vote #BidenHarris2020",175,positive
donald_trump,"\#Trump future faking on presenting his own #healthcare plan is always the funniest shit yet he thinks \""\""#Obamacare is trash.\""\"" 😆😆😆 Q11a... What #Biden would do if #ACA is overturned. Answer? \""\""Obamacare + #PublicOption = #Bidencare.\""\"" Me: ⏬ #Debates2020 #debates https://t.co/cUS4K7yOOl\""""",176,negative
joe_biden,Mask mandates while driving in your car folks!  #Democrats #Biden #MasksOff #BidenCrimeFamiily https://t.co/39PTTmhbXT,177,negative
joe_biden,🚨 Is this the Chinese energy company #HunterBidens #JoeBiden had deals with? #BidenFamilyCorruption 🚨 https://t.co/J03RL3UCVO,178,negative
donald_trump,Try to retweet this three times Twitter kept blocking it tried to get me to read more about Bobby Orr I could school them on #BobbyOrr The greatest hockey legend ever endorses #DonaldTrump https://t.co/wSyArmRx9I,179,negative
joe_biden,"@mcuban @JENFL23 @master_jhef @JoeBiden HHS, today, is another example of crony capitalism. Corporate ownership of congress is the cause of bureaucratic dysfunction. MFA can work if it is understood, and passed by a public service focused gov. Which means, Bernies message is on point. #GetMoneyOutOfPolitics #Biden #M4A",180,neutral
joe_biden,https://t.co/2A5yIjKnpG #2020Elections #Campaigns #News #JoeBiden Hunter Biden alleged sex tape and images uploaded on Bannon-connected Chinese website https://t.co/gKnLcQzxC6 https://t.co/zXwLrZJKp2,181,negative
joe_biden,@JoeBiden #JoeBiden did you write this tweet? Come on man!!!!    To many coherent words put together!,182,negative
joe_biden,#sadtruth #republican #democrat #bloods #crips #bloodsandcrips #politics #funny  #twitch #gamer #truth #reahare #president  #trump #biden https://t.co/XnkF9DJx95,183,negative
donald_trump,Wow!  Red wave!!!#Trump2020LandslideVictory #Trump #TrumpRally #Trump2020 https://t.co/CX7KENMtlE,184,positive
joe_biden,I’ve been looking at 136 for Trump for the last 5 hours on CNN. What tf sources are they using. Hit the fresh button. #election #cnn #biden,185,positive
joe_biden,This shall be interesting. Now @realDonaldTrump has filed suit in #Michigan. Thinks are about to heat up. I’ve seen some very smug #Biden supporters. I imagine they won’t be happy when Trump ends up winning. https://t.co/HcuBvjo0Y3,186,negative
joe_biden,According to @FoxNews Joe Biden &amp; Kamala Harris just crossed the 72 million vote mark. This most votes EVER for an American President. This cannot be ignored. #Vote2020 #Biden,187,positive
donald_trump,"@JohnCornyn I don’t care if my car is electric, gas or peanut oil- I care about this. #WomenforBiden #Trump #Debate2020 #GOPCorruptionOverCountry #GOPBetrayedAmerica https://t.co/k4C3pD6QOh",188,neutral
donald_trump,"When his #skyscraper proved a disappointment, #DonaldTrump defaulted on his loans, sued his bank, got much of the debt forgiven — and largely avoided paying taxes on it.",189,negative
joe_biden,"Gosh, we don't know, ya think? #2020election #CatholicChurch #Christianity #JoeBiden #KamalaHarris https://t.co/Kffk8atJxt",190,positive
joe_biden,Lol I laugh when now they say #Trump gets no votes will I see a tighter race in Nevada when #Biden was up big.  #Vote #Election2020 #CountAllTheVotes,191,positive
donald_trump,"@JillAnne74 Given there are still 1M mail &amp; absentee votes yet to count comprised of roughly 76% Dem and 27% R voters, the math would predict final tally approximately 3,740,000 #Biden to 3,472,000 #Trump for #Pennsylvania These my are back of envelop calcs  #CountEveryVote ‼️🇺🇸",192,negative
joe_biden,#BidenHarris2020 #Biden #YOUREFIRED #YoureFiredTrump https://t.co/BqLwvRoKPN,193,positive
joe_biden,@realDonaldTrump Coronavirus raging!  High unemployment!  Millions losing healthcare!  Sad!  Vote #Biden,194,positive
donald_trump,"Now #Trump is answering the first question from a voter, and he just blasts back a complete snow job on why he didn’t recommend stronger measures against #COVID... https://t.co/25ILaeXWFq",195,negative
donald_trump,I stopped watching @JoeBiden town hall bc I got bored. I stopped watching @realDonaldTrump town hall bc I cringed at all his lies and repetition. I did enjoy @SavannahGuthrie calling #trump out. #TownHalls,196,neutral
joe_biden,@DoYouEvenLif The ticket is #Biden/Harris,197,neutral
joe_biden,"Make this go viral, folks. #FatherAndSon #Hunter #JoeBiden #JoeBidensNeighborhood https://t.co/DaForzCFYF",198,negative
joe_biden,It’s funny how the #fakenews is running with high count of #Coronavirus cases This is how they control the #narratives in our country Who else’s they want to win #JoeBiden lying #Racist #Democrats WTF happened to other deaths in #American or the world Do all pole die with #Rona https://t.co/PmN6h3qfG7,199,negative
donald_trump,@deray Ugh 😩- my parents are like mouth pieces for #Trump They swallow everything he says whole 🤦🏼‍♀️,200,positive
joe_biden,"Have this day of celebration, and then tomorrow get back to work to make sure that no shenanigans happen in December!! #BidenHarris2020 #Election2020 #ByeDon #JoeBiden #KamalaHarrisVP #Momala #HillaryClinton https://t.co/evhkc5HqyK",201,positive
donald_trump,"He does this ass-grabbing gesture every time he talks. Like, he can’t make his tiny hands not do that constantly.  #trump #debates https://t.co/wNDOquzGpY",202,neutral
donald_trump,#Trump #VoteTrump2020 #Election2020 #Vote Hundreds of Trump supporters travel to Western Massachusetts for rally ahead of Election Day https://t.co/N53UO3KhkK,203,positive
joe_biden,"Brave Americans are risking their lives to vote. No matter what the poll surveys say, #VOTE for #JoeBiden #BidenHarris &amp; down-ballot Democratic as if your life depends on it because it just might! The life you save just might be your own. https://t.co/FFbDOUCNf6",204,positive
joe_biden,"U.S. reports more than 126,000 coronavirus cases for second day, fourth straight record as virus surges nationwide. #Biden will deal with this because #Trump has not!  https://t.co/uM6Rsa1chk",205,positive
joe_biden,#Caturday #CatsOfTwitter 4 #Biden https://t.co/m80cAfJct7,206,positive
joe_biden,"@kayleighmcenany @realDonaldTrump He’s a soon to be relic from bygone days... as are you, sweetie. No longer will you lie for this gasbag... you were given a pink slip too. #YoureFiredTrump #YOUREFIRED #JoeBidenKamalaHarris2020 #JoeBiden #hope",207,positive
joe_biden,#BidenHarrisLandslide2020 #BidenEmails #Biden #BidenCrimeFamiily #Resisters #Resistance #FBRParty https://t.co/uvumpIMc4Y,208,negative
donald_trump,I don't think #trump releasing his interview with Leslie Stahl is going to show what #trump thinks it is gonna show...just a guess...,209,neutral
donald_trump,"More than 700 leading economists, including 7 Nobel winners, urge US voters to reject #Trump, a 'selfish lying and reckless' president https://t.co/XQrxm7HXBV via @businessinsider https://t.co/t8b9yNY7FO",210,negative
donald_trump,#VoteHimOut2020 Phuck #trump https://t.co/UVE4yyBB0H,211,negative
donald_trump,Please watch &amp; share our education videos on our YouTube channel!  https://t.co/xqGZNMnk5R #Vote #Vote2020 #VoteEarly #Trump #Trump2020 #BidenHarris #VoteBidenHarris #TrumpIsADisgrace #VoterEducation #VoterInfo #VoterSuppression #Election2020,212,neutral
donald_trump,#facts #elections #Election2020 #RedMirage #trump #BidenHarris2020 #trump2020 #MailInBallots https://t.co/bmmErsQw32,213,neutral
donald_trump,#NAM is the biggest joke in scientific world! To award #TRUMP  their first ever presidential citation for Exemplary Leadership is ludicrous........ https://t.co/o43CEvNmXH,214,negative
donald_trump,Let’s see how Thursday’s debate goes. I’m not holding my breath that the moderator will ask Joe Biden questions about his son’s emails but I’m hoping @realDonaldTrump brings it up &amp; destroys Biden with facts. #Debatenight #Debates2020 #debates #HunterBiden #JoeBiden #DonaldTrump,215,positive
donald_trump,@KellyannePolls @JoeBiden #Centralpark5 still waiting on the racist #Trump to admit he was wrong...and apologize!,216,negative
joe_biden,"@notcapnamerica Alexa, how many electoral votes does #joeBiden currently have?",217,neutral
donald_trump,"Trump Sues Pennsylvania, Georgia, Michigan; Seeks Wisconsin Recount - NPR #Whitehouse #Trump #Government https://t.co/eoHRJhgpLh",218,neutral
joe_biden,CAN YOU BELIEVE IT #2020 #2020election #46 #art #artist #artwork #biden #digitalart #digitaldrawing #digitalillustration #drawing #election #election2020 #joebiden #pittsburgh #pittsburghartist #sleepyjoe #wrestling https://t.co/C4Y6w2lN6W,219,neutral
donald_trump,I fully expect all of my Left Wing Friends to have this tweet framed in their dining room and make a toast to this every night. #Election2020 #trump #biden #AmericaDecides2020 https://t.co/Sta1eLTiw7,220,neutral
donald_trump,Tucker goin in #Politics #VOTE  #trump #ElectionDay #elections #BidenLaptop #BidenLeaks #bobulinsky BIDEN NEEDS TO GO AWAY,221,positive
donald_trump,Best time to arrest #Trump? When would it be funniest? Most devastating to him?,222,negative
joe_biden,@Veeee_Diddyyyy Hmmm. You may be surprised tomorrow. I wouldn't be that confident. #Trump #Biden,223,positive
donald_trump,@senatemajldr Ok #MoscowMitch the votes are being counted.  get the insane #Trump out of the people’s house!,224,negative
joe_biden,@JoeBiden @MsActiviss Caring about one another is the key to a great nation. #JoeBiden knows this simple truth.,225,positive
joe_biden,"This is it. Two weeks from now we’ll either be dancing in the streets, biting our nails, or vomiting. Alone we may not feel powerful, but together we have superpowers. Check in with everyone you know every day until they submit their #Biden ballot. #GetOutTheVote #GOTV #VoteBlue",226,negative
joe_biden,"@LATiffani1 The #American flag is automatically associated with the @realDonaldTrump.  Many of #JoeBiden's supporters despise it, so supporters don't fly one so as not to offend.",227,neutral
joe_biden,20 former #Republican #US attorneys endorse #Biden campaign #Vote2020 #VoteEarly #VOTE #VoteBidenHarris2020  https://t.co/9vN91Vqdo2,228,positive
joe_biden,But #Biden said it was a smear campaign.  Guess he lied again. https://t.co/iCq7pm3LH8,229,negative
donald_trump,"View of the White House, behind the fence at Lafayette Park in DC. Lots of people out but everything is peaceful so far with no issues. #WashingtonDC #ElectionNight #trump #biden https://t.co/W9WEUkfoha",230,neutral
donald_trump,"#JohnJames is coming in ahead of #DonaldTrump in #Michigan. If Trump wins MI, it looks like James does too.",231,negative
joe_biden,"What’s your best guess for a Penn win? #Biden by 60,000 votes #2020ElectionThoughts",232,positive
donald_trump,"\Premiering #Now: \""\""The #Trump #MOOC -It's All About the #Elections2020 #COVID19 #coronavirus #hiking #LGBT #LGBTQIA #LGBTQIAunite #Gay #Online #Course #news #share #voters #mask #Video #outdoor #environment #ClimateChange #ClimateAction #UnitedStates  #VOTE https://t.co/cECZ02lt1r\""""",233,neutral
donald_trump,@BarackObama spoke today so #trump forced his goon #Ratcliffe out to say some shit. #VoteThemAllOut #VoteBidenHarrisToSaveAmerica,234,negative
donald_trump,@AOC why does she complain so much.  She has it great her life is good.  Why not be positive about things.  It just goes to show you #Trump isn’t the problem but the symptom.  What  is she doing to change things for people who are worse off then her? Your not paid to complain. https://t.co/14LyZOhhWK,235,neutral
joe_biden,That jog!! #JoeBiden 🥺🥺🥺🥺⭐️⭐️⭐️⭐️⭐️,236,positive
donald_trump,@davechensky Ok. Bot. Know what will be REALLY beautiful? Seeing #Trump actually claw back all those illegitimate votes.,237,negative
donald_trump,"@SeanParnellUSA @realDonaldTrump we also don't need a sycophant who will ignore #Trump's abuses, crimes, and profiteering.",238,negative
donald_trump,A desperate little despot doing desperate little ditties. #trump,239,negative
joe_biden,"@MZHemingway You can just see how there will be enough “votes” for #Biden to overtake #Trump in #Pennsylvania and #Georgia. Find behind by 100,000 votes they will find 120,000 ballots. You just can’t make this up. or a change. @SaraCarterDC  @BretBaier @marthamaccallum @dbongino @LouDobbs",240,positive
